date,temperture,lat,lon
2019-06-02,62.83708333333333,34.01499999999916,-118.28572893322354
2019-06-02,62.5525,33.754999999999164,-118.13572893322356
2019-06-02,63.17458333333334,33.84499999999917,-118.18572893322354
2019-06-02,61.59333333333333,34.104999999999166,-118.18572893322354
2019-06-02,62.406666666666666,34.04499999999916,-118.26572893322354
2019-06-02,61.47166666666666,34.08499999999916,-118.19572893322352
2019-06-02,62.24666666666667,33.88499999999917,-118.37572893322354
2019-06-02,62.787083333333335,34.04499999999916,-118.33572893322354
2019-06-02,61.41333333333333,34.11499999999916,-118.32572893322354
2019-06-02,61.81583333333333,33.824999999999164,-118.32572893322354
2019-06-02,62.715,34.034999999999165,-118.32572893322354
2019-06-02,62.6,34.004999999999164,-118.23572893322354
2019-06-02,62.65083333333333,33.91499999999917,-118.11572893322354
2019-06-02,62.11625,34.104999999999166,-118.26572893322354
2019-06-02,61.52708333333334,34.12499999999916,-118.19572893322352
2019-06-02,53.56791666666667,34.30499999999916,-118.01572893322354
2019-06-02,62.154583333333335,34.074999999999164,-118.39572893322354
2019-06-02,61.029583333333335,34.16499999999917,-118.24572893322356
2019-06-02,58.99375,34.29499999999916,-118.27572893322356
2019-06-02,59.89875,34.144999999999165,-118.50572893322354
2019-06-02,62.74208333333333,33.84499999999917,-118.12572893322354
2019-06-02,62.30791666666667,33.94499999999916,-118.01572893322354
2019-06-02,62.81125,33.88499999999917,-118.16572893322352
2019-06-02,61.66666666666666,34.16499999999917,-118.42572893322354
2019-06-02,62.42583333333334,34.01499999999916,-118.37572893322354
2019-06-02,62.33125,33.964999999999165,-118.37572893322354
2019-06-02,58.15625,34.19499999999916,-118.10572893322356
2019-06-02,62.28416666666666,34.08499999999916,-118.05572893322352
2019-06-03,63.586666666666666,33.98499999999917,-118.30572893322352
2019-06-03,63.029583333333335,34.184999999999164,-118.41572893322352
2019-06-03,64.04166666666667,33.97499999999916,-118.07572893322354
2019-06-03,64.17333333333333,33.924999999999166,-118.05572893322352
2019-06-03,62.61958333333333,34.12499999999916,-118.11572893322354
2019-06-03,62.36416666666667,34.11499999999916,-118.31572893322354
2019-06-03,63.025,34.19499999999916,-118.47572893322354
2019-06-03,63.98208333333333,33.98499999999917,-118.11572893322354
2019-06-03,62.96125000000001,33.97499999999916,-118.02572893322356
2019-06-03,60.98125,34.11499999999916,-118.42572893322354
2019-06-03,63.53875,33.924999999999166,-118.22572893322354
2019-06-03,62.99458333333334,34.20499999999917,-118.38572893322356
2019-06-03,63.20625,33.964999999999165,-118.44572893322352
2019-06-03,61.885,34.26499999999916,-118.30572893322352
2019-06-03,63.04624999999999,34.104999999999166,-118.17572893322354
2019-06-03,63.150416666666665,34.08499999999916,-118.20572893322354
2019-06-03,62.282916666666665,34.174999999999166,-118.50572893322354
2019-06-03,59.595,34.08499999999916,-118.48572893322354
2019-06-03,62.83416666666667,34.11499999999916,-118.14572893322354
2019-06-03,58.87291666666667,34.244999999999166,-118.25572893322354
2019-06-03,63.85583333333333,33.894999999999165,-118.16572893322352
2019-06-03,61.83583333333333,34.12499999999916,-118.34572893322354
2019-06-03,60.259166666666665,34.174999999999166,-118.07572893322354
2019-06-03,63.94625,33.934999999999164,-118.13572893322356
2019-06-03,62.77375,34.144999999999165,-118.40572893322354
2019-06-03,63.17249999999999,34.064999999999166,-118.14572893322354
2019-06-03,59.9025,34.19499999999916,-118.13572893322356
2019-06-03,61.95791666666667,34.144999999999165,-118.45572893322354
2019-06-03,62.40625,34.26499999999916,-118.51572893322354
2019-06-03,63.29979166666666,34.174999999999166,-118.27572893322356
2019-06-03,63.645,34.104999999999166,-118.24572893322356
2019-06-03,57.99916666666667,34.23499999999917,-118.23572893322354
2019-06-03,63.890416666666674,33.94499999999916,-118.16572893322352
2019-06-03,62.845,34.254999999999164,-118.36572893322354
2019-06-03,63.689166666666665,33.77499999999917,-118.20572893322354
2019-06-03,63.23916666666667,34.104999999999166,-118.29572893322354
2019-06-03,62.83291666666667,33.83499999999916,-118.33572893322354
2019-06-03,61.69375,34.04499999999916,-118.45572893322354
2019-06-03,64.33833333333332,33.754999999999164,-117.94572893322352
2019-06-03,63.42,34.064999999999166,-118.12572893322354
2019-06-03,60.23708333333334,34.09499999999917,-118.46572893322356
2019-06-03,63.41458333333333,34.08499999999916,-118.06572893322354
2019-06-03,62.7225,33.94499999999916,-117.92572893322354
2019-06-03,63.23791666666667,34.08499999999916,-118.27572893322356
2019-06-03,63.859583333333326,34.004999999999164,-118.19572893322352
2019-06-03,63.70375000000001,34.01499999999916,-118.28572893322354
2019-06-03,63.93875,33.754999999999164,-118.13572893322356
2019-06-03,64.18375,33.84499999999917,-118.18572893322354
2019-06-03,62.986250000000005,34.104999999999166,-118.18572893322354
2019-06-03,63.43125,34.04499999999916,-118.26572893322354
2019-06-03,62.724583333333335,34.08499999999916,-118.19572893322352
2019-06-03,63.1475,33.88499999999917,-118.37572893322354
2019-06-03,63.71791666666667,34.04499999999916,-118.33572893322354
2019-06-03,62.623333333333335,34.11499999999916,-118.32572893322354
2019-06-03,62.662083333333335,33.824999999999164,-118.32572893322354
2019-06-03,63.62166666666667,34.034999999999165,-118.32572893322354
2019-06-03,63.70166666666666,34.004999999999164,-118.23572893322354
2019-06-03,64.09666666666666,33.91499999999917,-118.11572893322354
2019-06-03,63.4025,34.104999999999166,-118.26572893322354
2019-06-03,62.989583333333336,34.12499999999916,-118.19572893322352
2019-06-03,57.42916666666667,34.30499999999916,-118.01572893322354
2019-06-03,62.958333333333336,34.074999999999164,-118.39572893322354
2019-06-03,62.675,34.16499999999917,-118.24572893322356
2019-06-03,61.19166666666666,34.29499999999916,-118.27572893322356
2019-06-03,60.662083333333335,34.144999999999165,-118.50572893322354
2019-06-03,64.19875,33.84499999999917,-118.12572893322354
2019-06-03,63.9925,33.94499999999916,-118.01572893322354
2019-06-03,63.95166666666666,33.88499999999917,-118.16572893322352
2019-06-03,62.803333333333335,34.16499999999917,-118.42572893322354
2019-06-03,63.19125,34.01499999999916,-118.37572893322354
2019-06-03,63.211666666666666,33.964999999999165,-118.37572893322354
2019-06-03,59.59125,34.19499999999916,-118.10572893322356
2019-06-03,63.67625,34.08499999999916,-118.05572893322352
2019-06-04,64.06,33.98499999999917,-118.30572893322352
2019-06-04,64.55333333333333,34.184999999999164,-118.41572893322352
2019-06-04,64.63708333333334,33.97499999999916,-118.07572893322354
2019-06-04,64.53583333333334,33.924999999999166,-118.05572893322352
2019-06-04,64.08291666666666,34.12499999999916,-118.11572893322354
2019-06-04,63.80916666666667,34.11499999999916,-118.31572893322354
2019-06-04,64.49708333333334,34.19499999999916,-118.47572893322354
2019-06-04,64.64958333333333,33.98499999999917,-118.11572893322354
2019-06-04,63.47416666666666,33.97499999999916,-118.02572893322356
2019-06-04,61.89166666666667,34.11499999999916,-118.42572893322354
2019-06-04,63.64375,33.924999999999166,-118.22572893322354
2019-06-04,64.46333333333332,34.20499999999917,-118.38572893322356
2019-06-04,63.430416666666666,33.964999999999165,-118.44572893322352
2019-06-04,63.859166666666674,34.26499999999916,-118.30572893322352
2019-06-04,64.54583333333333,34.104999999999166,-118.17572893322354
2019-06-04,64.23291666666667,34.08499999999916,-118.20572893322354
2019-06-04,63.71,34.174999999999166,-118.50572893322354
2019-06-04,60.30083333333334,34.08499999999916,-118.48572893322354
2019-06-04,64.26291666666667,34.11499999999916,-118.14572893322354
2019-06-04,61.92291666666667,34.244999999999166,-118.25572893322354
2019-06-04,63.82958333333334,33.894999999999165,-118.16572893322352
2019-06-04,63.14958333333334,34.12499999999916,-118.34572893322354
2019-06-04,62.903333333333336,34.174999999999166,-118.07572893322354
2019-06-04,64.29958333333333,33.934999999999164,-118.13572893322356
2019-06-04,63.986250000000005,34.144999999999165,-118.40572893322354
2019-06-04,64.30749999999999,34.064999999999166,-118.14572893322354
2019-06-04,62.30791666666667,34.19499999999916,-118.13572893322356
2019-06-04,63.180416666666666,34.144999999999165,-118.45572893322354
2019-06-04,64.66333333333334,34.26499999999916,-118.51572893322354
2019-06-04,65.38958333333333,34.174999999999166,-118.27572893322356
2019-06-04,65.0025,34.104999999999166,-118.24572893322356
2019-06-04,61.812916666666666,34.23499999999917,-118.23572893322354
2019-06-04,64.24958333333333,33.94499999999916,-118.16572893322352
2019-06-04,64.86625,34.254999999999164,-118.36572893322354
2019-06-04,62.928333333333335,33.77499999999917,-118.20572893322354
2019-06-04,64.59166666666667,34.104999999999166,-118.29572893322354
2019-06-04,62.69166666666666,33.83499999999916,-118.33572893322354
2019-06-04,61.872083333333336,34.04499999999916,-118.45572893322354
2019-06-04,64.19291666666668,33.754999999999164,-117.94572893322352
2019-06-04,64.61958333333332,34.064999999999166,-118.12572893322354
2019-06-04,61.02916666666667,34.09499999999917,-118.46572893322356
2019-06-04,64.51958333333333,34.08499999999916,-118.06572893322354
2019-06-04,63.25375,33.94499999999916,-117.92572893322354
2019-06-04,64.41833333333334,34.08499999999916,-118.27572893322356
2019-06-04,64.58125,34.004999999999164,-118.19572893322352
2019-06-04,64.45583333333333,34.01499999999916,-118.28572893322354
2019-06-04,63.32708333333333,33.754999999999164,-118.13572893322356
2019-06-04,63.7175,33.84499999999917,-118.18572893322354
2019-06-04,64.42875,34.104999999999166,-118.18572893322354
2019-06-04,64.32333333333334,34.04499999999916,-118.26572893322354
2019-06-04,63.92916666666667,34.08499999999916,-118.19572893322352
2019-06-04,63.14666666666667,33.88499999999917,-118.37572893322354
2019-06-04,64.56916666666667,34.04499999999916,-118.33572893322354
2019-06-04,63.9675,34.11499999999916,-118.32572893322354
2019-06-04,62.56333333333333,33.824999999999164,-118.32572893322354
2019-06-04,64.395,34.034999999999165,-118.32572893322354
2019-06-04,64.42916666666666,34.004999999999164,-118.23572893322354
2019-06-04,64.34208333333333,33.91499999999917,-118.11572893322354
2019-06-04,64.77333333333333,34.104999999999166,-118.26572893322354
2019-06-04,64.65333333333334,34.12499999999916,-118.19572893322352
2019-06-04,61.58541666666667,34.30499999999916,-118.01572893322354
2019-06-04,63.72708333333333,34.074999999999164,-118.39572893322354
2019-06-04,64.83874999999999,34.16499999999917,-118.24572893322356
2019-06-04,63.94708333333333,34.29499999999916,-118.27572893322356
2019-06-04,61.89333333333334,34.144999999999165,-118.50572893322354
2019-06-04,63.81375,33.84499999999917,-118.12572893322354
2019-06-04,64.45333333333333,33.94499999999916,-118.01572893322354
2019-06-04,63.87833333333333,33.88499999999917,-118.16572893322352
2019-06-04,64.17083333333333,34.16499999999917,-118.42572893322354
2019-06-04,63.715833333333336,34.01499999999916,-118.37572893322354
2019-06-04,63.285833333333336,33.964999999999165,-118.37572893322354
2019-06-04,62.687916666666666,34.19499999999916,-118.10572893322356
2019-06-04,64.78,34.08499999999916,-118.05572893322352
2019-06-05,65.94416666666667,33.98499999999917,-118.30572893322352
2019-06-05,67.34291666666667,34.184999999999164,-118.41572893322352
2019-06-05,66.70208333333333,33.97499999999916,-118.07572893322354
2019-06-05,66.36916666666667,33.924999999999166,-118.05572893322352
2019-06-05,67.34083333333334,34.12499999999916,-118.11572893322354
2019-06-05,66.45625,34.11499999999916,-118.31572893322354
2019-06-05,67.37958333333333,34.19499999999916,-118.47572893322354
2019-06-05,66.73666666666666,33.98499999999917,-118.11572893322354
2019-06-05,65.73333333333333,33.97499999999916,-118.02572893322356
2019-06-05,64.23416666666667,34.11499999999916,-118.42572893322354
2019-06-05,65.14,33.924999999999166,-118.22572893322354
2019-06-05,67.52958333333333,34.20499999999917,-118.38572893322356
2019-06-05,65.1425,33.964999999999165,-118.44572893322352
2019-06-05,67.21416666666666,34.26499999999916,-118.30572893322352
2019-06-05,67.42999999999999,34.104999999999166,-118.17572893322354
2019-06-05,66.80958333333334,34.08499999999916,-118.20572893322354
2019-06-05,66.45083333333334,34.174999999999166,-118.50572893322354
2019-06-05,62.3775,34.08499999999916,-118.48572893322354
2019-06-05,67.37291666666667,34.11499999999916,-118.14572893322354
2019-06-05,65.76625,34.244999999999166,-118.25572893322354
2019-06-05,65.07916666666667,33.894999999999165,-118.16572893322352
2019-06-05,65.7375,34.12499999999916,-118.34572893322354
2019-06-05,65.82833333333333,34.174999999999166,-118.07572893322354
2019-06-05,66.09125,33.934999999999164,-118.13572893322356
2019-06-05,66.53166666666667,34.144999999999165,-118.40572893322354
2019-06-05,66.81791666666668,34.064999999999166,-118.14572893322354
2019-06-05,65.39208333333333,34.19499999999916,-118.13572893322356
2019-06-05,65.72125,34.144999999999165,-118.45572893322354
2019-06-05,67.39291666666666,34.26499999999916,-118.51572893322354
2019-06-05,68.474375,34.174999999999166,-118.27572893322356
2019-06-05,67.6425,34.104999999999166,-118.24572893322356
2019-06-05,66.26125,34.23499999999917,-118.23572893322354
2019-06-05,66.04958333333333,33.94499999999916,-118.16572893322352
2019-06-05,68.0425,34.254999999999164,-118.36572893322354
2019-06-05,63.64041666666666,33.77499999999917,-118.20572893322354
2019-06-05,67.17875,34.104999999999166,-118.29572893322354
2019-06-05,64.14458333333333,33.83499999999916,-118.33572893322354
2019-06-05,63.31208333333333,34.04499999999916,-118.45572893322354
2019-06-05,65.63166666666667,33.754999999999164,-117.94572893322352
2019-06-05,67.24374999999999,34.064999999999166,-118.12572893322354
2019-06-05,63.20249999999999,34.09499999999917,-118.46572893322356
2019-06-05,67.26166666666667,34.08499999999916,-118.06572893322354
2019-06-05,65.05291666666666,33.94499999999916,-117.92572893322354
2019-06-05,66.93083333333333,34.08499999999916,-118.27572893322356
2019-06-05,66.78375,34.004999999999164,-118.19572893322352
2019-06-05,66.49416666666667,34.01499999999916,-118.28572893322354
2019-06-05,64.37041666666667,33.754999999999164,-118.13572893322356
2019-06-05,64.42625,33.84499999999917,-118.18572893322354
2019-06-05,67.25875,34.104999999999166,-118.18572893322354
2019-06-05,66.6525,34.04499999999916,-118.26572893322354
2019-06-05,66.55125,34.08499999999916,-118.19572893322352
2019-06-05,64.64916666666666,33.88499999999917,-118.37572893322354
2019-06-05,66.735,34.04499999999916,-118.33572893322354
2019-06-05,66.54791666666667,34.11499999999916,-118.32572893322354
2019-06-05,63.8875,33.824999999999164,-118.32572893322354
2019-06-05,66.50625000000001,34.034999999999165,-118.32572893322354
2019-06-05,66.63541666666667,34.004999999999164,-118.23572893322354
2019-06-05,66.02666666666667,33.91499999999917,-118.11572893322354
2019-06-05,67.405,34.104999999999166,-118.26572893322354
2019-06-05,67.56916666666667,34.12499999999916,-118.19572893322352
2019-06-05,66.09541666666667,34.30499999999916,-118.01572893322354
2019-06-05,65.83291666666666,34.074999999999164,-118.39572893322354
2019-06-05,67.86041666666667,34.16499999999917,-118.24572893322356
2019-06-05,67.33708333333333,34.29499999999916,-118.27572893322356
2019-06-05,64.49791666666667,34.144999999999165,-118.50572893322354
2019-06-05,64.97416666666668,33.84499999999917,-118.12572893322354
2019-06-05,66.40208333333334,33.94499999999916,-118.01572893322354
2019-06-05,65.0625,33.88499999999917,-118.16572893322352
2019-06-05,66.83875,34.16499999999917,-118.42572893322354
2019-06-05,65.56958333333334,34.01499999999916,-118.37572893322354
2019-06-05,64.90458333333333,33.964999999999165,-118.37572893322354
2019-06-05,65.52833333333334,34.19499999999916,-118.10572893322356
2019-06-05,67.40916666666666,34.08499999999916,-118.05572893322352
2019-06-06,66.49875,33.98499999999917,-118.30572893322352
2019-06-06,67.72666666666667,34.184999999999164,-118.41572893322352
2019-06-06,67.72291666666666,33.97499999999916,-118.07572893322354
2019-06-06,67.27666666666666,33.924999999999166,-118.05572893322352
2019-06-06,68.06125,34.12499999999916,-118.11572893322354
2019-06-06,66.88958333333333,34.11499999999916,-118.31572893322354
2019-06-06,67.90125,34.19499999999916,-118.47572893322354
2019-06-06,67.68916666666667,33.98499999999917,-118.11572893322354
2019-06-06,66.57291666666667,33.97499999999916,-118.02572893322356
2019-06-06,64.6875,34.11499999999916,-118.42572893322354
2019-06-06,66.07666666666667,33.924999999999166,-118.22572893322354
2019-06-06,67.96708333333333,34.20499999999917,-118.38572893322356
2019-06-06,65.48208333333334,33.964999999999165,-118.44572893322352
2019-06-06,67.75458333333334,34.26499999999916,-118.30572893322352
2019-06-06,68.02208333333333,34.104999999999166,-118.17572893322354
2019-06-06,67.38083333333334,34.08499999999916,-118.20572893322354
2019-06-06,66.98541666666667,34.174999999999166,-118.50572893322354
2019-06-06,62.87791666666666,34.08499999999916,-118.48572893322354
2019-06-06,68.05458333333333,34.11499999999916,-118.14572893322354
2019-06-06,65.61625,34.244999999999166,-118.25572893322354
2019-06-06,66.09125,33.894999999999165,-118.16572893322352
2019-06-06,66.17416666666666,34.12499999999916,-118.34572893322354
2019-06-06,66.70291666666667,34.174999999999166,-118.07572893322354
2019-06-06,67.01208333333334,33.934999999999164,-118.13572893322356
2019-06-06,66.97500000000001,34.144999999999165,-118.40572893322354
2019-06-06,67.59666666666666,34.064999999999166,-118.14572893322354
2019-06-06,66.26,34.19499999999916,-118.13572893322356
2019-06-06,66.15125,34.144999999999165,-118.45572893322354
2019-06-06,67.52,34.26499999999916,-118.51572893322354
2019-06-06,68.80520833333334,34.174999999999166,-118.27572893322356
2019-06-06,68.14666666666666,34.104999999999166,-118.24572893322356
2019-06-06,65.81041666666667,34.23499999999917,-118.23572893322354
2019-06-06,66.93458333333334,33.94499999999916,-118.16572893322352
2019-06-06,68.33666666666666,34.254999999999164,-118.36572893322354
2019-06-06,64.6225,33.77499999999917,-118.20572893322354
2019-06-06,67.67375,34.104999999999166,-118.29572893322354
2019-06-06,64.63333333333334,33.83499999999916,-118.33572893322354
2019-06-06,63.42124999999999,34.04499999999916,-118.45572893322354
2019-06-06,66.45041666666667,33.754999999999164,-117.94572893322352
2019-06-06,68.03750000000001,34.064999999999166,-118.12572893322354
2019-06-06,63.6225,34.09499999999917,-118.46572893322356
2019-06-06,68.11333333333333,34.08499999999916,-118.06572893322354
2019-06-06,66.14583333333333,33.94499999999916,-117.92572893322354
2019-06-06,67.50666666666667,34.08499999999916,-118.27572893322356
2019-06-06,67.58208333333333,34.004999999999164,-118.19572893322352
2019-06-06,67.25,34.01499999999916,-118.28572893322354
2019-06-06,65.22375000000001,33.754999999999164,-118.13572893322356
2019-06-06,65.41291666666667,33.84499999999917,-118.18572893322354
2019-06-06,67.84791666666666,34.104999999999166,-118.18572893322354
2019-06-06,67.32791666666667,34.04499999999916,-118.26572893322354
2019-06-06,67.13916666666667,34.08499999999916,-118.19572893322352
2019-06-06,65.10791666666667,33.88499999999917,-118.37572893322354
2019-06-06,67.26666666666667,34.04499999999916,-118.33572893322354
2019-06-06,66.99833333333333,34.11499999999916,-118.32572893322354
2019-06-06,64.39416666666666,33.824999999999164,-118.32572893322354
2019-06-06,67.12125,34.034999999999165,-118.32572893322354
2019-06-06,67.36333333333333,34.004999999999164,-118.23572893322354
2019-06-06,66.94416666666667,33.91499999999917,-118.11572893322354
2019-06-06,67.90083333333332,34.104999999999166,-118.26572893322354
2019-06-06,68.11291666666666,34.12499999999916,-118.19572893322352
2019-06-06,63.04583333333333,34.30499999999916,-118.01572893322354
2019-06-06,66.20708333333333,34.074999999999164,-118.39572893322354
2019-06-06,68.3025,34.16499999999917,-118.24572893322356
2019-06-06,67.1475,34.29499999999916,-118.27572893322356
2019-06-06,65.00791666666667,34.144999999999165,-118.50572893322354
2019-06-06,65.88,33.84499999999917,-118.12572893322354
2019-06-06,67.33,33.94499999999916,-118.01572893322354
2019-06-06,66.07958333333333,33.88499999999917,-118.16572893322352
2019-06-06,67.25291666666666,34.16499999999917,-118.42572893322354
2019-06-06,65.91416666666667,34.01499999999916,-118.37572893322354
2019-06-06,65.08333333333333,33.964999999999165,-118.37572893322354
2019-06-06,66.48208333333334,34.19499999999916,-118.10572893322356
2019-06-06,68.30291666666666,34.08499999999916,-118.05572893322352
2019-06-07,65.59458333333333,33.98499999999917,-118.30572893322352
2019-06-07,65.78583333333333,34.184999999999164,-118.41572893322352
2019-06-07,66.18958333333333,33.97499999999916,-118.07572893322354
2019-06-07,65.84583333333333,33.924999999999166,-118.05572893322352
2019-06-07,66.1775,34.12499999999916,-118.11572893322354
2019-06-07,65.04458333333334,34.11499999999916,-118.31572893322354
2019-06-07,65.98083333333334,34.19499999999916,-118.47572893322354
2019-06-07,66.19875,33.98499999999917,-118.11572893322354
2019-06-07,64.89708333333333,33.97499999999916,-118.02572893322356
2019-06-07,63.24375,34.11499999999916,-118.42572893322354
2019-06-07,65.29208333333334,33.924999999999166,-118.22572893322354
