date,temperture,lat,lon,predict temp,MAE,RMSE,R²
2019/6/9,73.4075,34.155,-118.0457289,67.2542305,3.757596482,5.382252267,-0.105922702
2019/6/9,75.71541667,34.205,-118.2357289,67.25422638,3.757596482,5.382252267,-0.105922702
2019/6/9,74.08333333,34.175,-118.1857289,67.25422283,3.757596482,5.382252267,-0.105922702
2019/6/9,71.30791667,33.955,-118.2257289,67.25421977,3.757596482,5.382252267,-0.105922702
2019/6/9,69.32083333,34.005,-118.4757289,67.25421713,3.757596482,5.382252267,-0.105922702
2019/6/9,76.10166667,34.265,-118.3157289,67.25421485,3.757596482,5.382252267,-0.105922702
2019/6/9,75.40916667,34.125,-118.2557289,67.25421289,3.757596482,5.382252267,-0.105922702
2019/6/10,80.01125,34.105,-118.2057289,67.2542112,3.757596482,5.382252267,-0.105922702
2019/6/10,80.63583333,34.135,-117.9557289,67.25420975,3.757596482,5.382252267,-0.105922702
2019/6/10,80.45916667,34.115,-118.1057289,67.25420849,3.757596482,5.382252267,-0.105922702
2019/6/10,80.35041667,34.155,-118.0457289,67.25420741,3.757596482,5.382252267,-0.105922702
2019/6/10,83.51125,34.205,-118.2357289,67.25420647,3.757596482,5.382252267,-0.105922702
2019/6/10,81.67958333,34.175,-118.1857289,67.25420567,3.757596482,5.382252267,-0.105922702
2019/6/10,76.95708333,33.955,-118.2257289,67.25420498,3.757596482,5.382252267,-0.105922702
2019/6/10,75.28541667,34.005,-118.4757289,67.25420438,3.757596482,5.382252267,-0.105922702
2019/6/10,83.22666667,34.265,-118.3157289,67.25420386,3.757596482,5.382252267,-0.105922702
2019/6/10,81.94583333,34.125,-118.2557289,67.25420342,3.757596482,5.382252267,-0.105922702
2019/6/11,81.03166667,34.105,-118.2057289,67.25420304,3.757596482,5.382252267,-0.105922702
2019/6/11,81.27125,34.135,-117.9557289,67.25420271,3.757596482,5.382252267,-0.105922702
2019/6/11,81.39708333,34.115,-118.1057289,67.25420242,3.757596482,5.382252267,-0.105922702
2019/6/11,81.59458333,34.155,-118.0457289,67.25420218,3.757596482,5.382252267,-0.105922702
2019/6/11,85.54166667,34.205,-118.2357289,67.25420197,3.757596482,5.382252267,-0.105922702
2019/6/11,83.41625,34.175,-118.1857289,67.25420179,3.757596482,5.382252267,-0.105922702
2019/6/11,77.14833333,33.955,-118.2257289,67.25420163,3.757596482,5.382252267,-0.105922702
2019/6/11,74.88458333,34.005,-118.4757289,67.25420149,3.757596482,5.382252267,-0.105922702
2019/6/11,85.67125,34.265,-118.3157289,67.25420138,3.757596482,5.382252267,-0.105922702
2019/6/11,83.18375,34.125,-118.2557289,67.25420128,3.757596482,5.382252267,-0.105922702
2019/6/12,75.42958333,34.105,-118.2057289,67.25420119,3.757596482,5.382252267,-0.105922702
2019/6/12,75.75291667,34.135,-117.9557289,67.25420111,3.757596482,5.382252267,-0.105922702
2019/6/12,75.75125,34.115,-118.1057289,67.25420105,3.757596482,5.382252267,-0.105922702
2019/6/12,75.44708333,34.155,-118.0457289,67.25420099,3.757596482,5.382252267,-0.105922702
2019/6/12,77.73791667,34.205,-118.2357289,67.25420095,3.757596482,5.382252267,-0.105922702
2019/6/12,75.83583333,34.175,-118.1857289,67.25420091,3.757596482,5.382252267,-0.105922702
2019/6/12,72.68958333,33.955,-118.2257289,67.25420087,3.757596482,5.382252267,-0.105922702
2019/6/12,70.85083333,34.005,-118.4757289,67.25420084,3.757596482,5.382252267,-0.105922702
2019/6/12,78.6425,34.265,-118.3157289,67.25420081,3.757596482,5.382252267,-0.105922702
2019/6/12,77.095,34.125,-118.2557289,67.25420079,3.757596482,5.382252267,-0.105922702
2019/6/13,67.72125,34.105,-118.2057289,67.25420077,3.757596482,5.382252267,-0.105922702
2019/6/13,68.70458333,34.135,-117.9557289,67.25420075,3.757596482,5.382252267,-0.105922702
2019/6/13,68.52166667,34.115,-118.1057289,67.25420074,3.757596482,5.382252267,-0.105922702
2019/6/13,68.27916667,34.155,-118.0457289,67.25420073,3.757596482,5.382252267,-0.105922702
2019/6/13,67.87458333,34.205,-118.2357289,67.25420072,3.757596482,5.382252267,-0.105922702
2019/6/13,66.91083333,34.175,-118.1857289,67.25420071,3.757596482,5.382252267,-0.105922702
2019/6/13,66.73166667,33.955,-118.2257289,67.2542007,3.757596482,5.382252267,-0.105922702
2019/6/13,65.00166667,34.005,-118.4757289,67.25420069,3.757596482,5.382252267,-0.105922702
2019/6/13,68.47458333,34.265,-118.3157289,67.25420069,3.757596482,5.382252267,-0.105922702
2019/6/13,68.77666667,34.125,-118.2557289,67.25420068,3.757596482,5.382252267,-0.105922702
2019/6/14,65.10666667,34.105,-118.2057289,67.25420068,3.757596482,5.382252267,-0.105922702
2019/6/14,65.955,34.135,-117.9557289,67.25420067,3.757596482,5.382252267,-0.105922702
2019/6/14,65.67541667,34.115,-118.1057289,67.25420067,3.757596482,5.382252267,-0.105922702
2019/6/14,65.06125,34.155,-118.0457289,67.25420067,3.757596482,5.382252267,-0.105922702
2019/6/14,63.49875,34.205,-118.2357289,67.25420066,3.757596482,5.382252267,-0.105922702
2019/6/14,63.01958333,34.175,-118.1857289,67.25420066,3.757596482,5.382252267,-0.105922702
2019/6/14,65.43625,33.955,-118.2257289,67.25420066,3.757596482,5.382252267,-0.105922702
2019/6/14,64.27458333,34.005,-118.4757289,67.25420066,3.757596482,5.382252267,-0.105922702
2019/6/14,64.2125,34.265,-118.3157289,67.25420066,3.757596482,5.382252267,-0.105922702
2019/6/14,65.82125,34.125,-118.2557289,67.25420066,3.757596482,5.382252267,-0.105922702
2019/6/15,65.79695652,34.105,-118.2057289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/15,66.63565217,34.135,-117.9557289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/15,66.29652174,34.115,-118.1057289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/15,65.64521739,34.155,-118.0457289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/15,64.34521739,34.205,-118.2357289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/15,63.80347826,34.175,-118.1857289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/15,66.32347826,33.955,-118.2257289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/15,65.56826087,34.005,-118.4757289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/15,64.81956522,34.265,-118.3157289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/15,66.58434783,34.125,-118.2557289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/16,65.67416667,34.105,-118.2057289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/16,66.58125,34.135,-117.9557289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/16,66.2425,34.115,-118.1057289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/16,65.67958333,34.155,-118.0457289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/16,64.22583333,34.205,-118.2357289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/16,63.71583333,34.175,-118.1857289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/16,66.16916667,33.955,-118.2257289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/16,64.46458333,34.005,-118.4757289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/16,64.30416667,34.265,-118.3157289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/16,66.36291667,34.125,-118.2557289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/17,64.87375,34.105,-118.2057289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/17,65.6975,34.135,-117.9557289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/17,65.33,34.115,-118.1057289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/17,64.6375,34.155,-118.0457289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/17,63.22375,34.205,-118.2357289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/17,62.67791667,34.175,-118.1857289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/17,65.61166667,33.955,-118.2257289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/17,64.74708333,34.005,-118.4757289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/17,63.94625,34.265,-118.3157289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/17,65.6225,34.125,-118.2557289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/18,65.69208333,34.105,-118.2057289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/18,66.31875,34.135,-117.9557289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/18,66.11291667,34.115,-118.1057289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/18,65.46958333,34.155,-118.0457289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/18,64.61291667,34.205,-118.2357289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/18,63.92208333,34.175,-118.1857289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/18,65.64416667,33.955,-118.2257289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/18,64.81083333,34.005,-118.4757289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/18,65.40708333,34.265,-118.3157289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/18,66.555,34.125,-118.2557289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/19,68.16875,34.105,-118.2057289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/19,69.15875,34.135,-117.9557289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/19,68.86708333,34.115,-118.1057289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/19,68.355,34.155,-118.0457289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/19,67.16875,34.205,-118.2357289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/19,66.55875,34.175,-118.1857289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/19,68.17541667,33.955,-118.2257289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/19,66.46375,34.005,-118.4757289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/19,67.32333333,34.265,-118.3157289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/19,68.99875,34.125,-118.2557289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/20,65.445,34.105,-118.2057289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/20,66.54,34.135,-117.9557289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/20,66.03625,34.115,-118.1057289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/20,65.45708333,34.155,-118.0457289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/20,63.40916667,34.205,-118.2357289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/20,63.06416667,34.175,-118.1857289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/20,66.17625,33.955,-118.2257289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/20,64.845,34.005,-118.4757289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/20,63.70416667,34.265,-118.3157289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/20,66.0425,34.125,-118.2557289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/21,63.26708333,34.105,-118.2057289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/21,63.85666667,34.135,-117.9557289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/21,63.53125,34.115,-118.1057289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/21,62.62291667,34.155,-118.0457289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/21,60.42541667,34.205,-118.2357289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/21,60.14541667,34.175,-118.1857289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/21,65.11541667,33.955,-118.2257289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/21,64.19375,34.005,-118.4757289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/21,60.93083333,34.265,-118.3157289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/21,63.84083333,34.125,-118.2557289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/22,65.97916667,34.105,-118.2057289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/22,65.74833333,34.135,-117.9557289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/22,66.15583333,34.115,-118.1057289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/22,64.90541667,34.155,-118.0457289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/22,64.18166667,34.205,-118.2357289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/22,63.54,34.175,-118.1857289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/22,66.89583333,33.955,-118.2257289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/22,65.75458333,34.005,-118.4757289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/22,65.27333333,34.265,-118.3157289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/22,66.86083333,34.125,-118.2557289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/23,67.85083333,34.105,-118.2057289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/23,68.09041667,34.135,-117.9557289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/23,68.28041667,34.115,-118.1057289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/23,67.40875,34.155,-118.0457289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/23,68.20208333,34.205,-118.2357289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/23,67.11791667,34.175,-118.1857289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/23,67.27166667,33.955,-118.2257289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/23,64.47041667,34.005,-118.4757289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/23,68.58333333,34.265,-118.3157289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/23,69.04583333,34.125,-118.2557289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/24,67.20666667,34.105,-118.2057289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/24,67.98833333,34.135,-117.9557289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/24,67.925,34.115,-118.1057289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/24,67.27458333,34.155,-118.0457289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/24,67.06583333,34.205,-118.2357289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/24,66.21125,34.175,-118.1857289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/24,66.16125,33.955,-118.2257289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/24,63.65958333,34.005,-118.4757289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/24,67.45708333,34.265,-118.3157289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/24,68.18,34.125,-118.2557289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/25,64.89166667,34.105,-118.2057289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/25,66.00833333,34.135,-117.9557289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/25,65.53083333,34.115,-118.1057289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/25,65.10416667,34.155,-118.0457289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/25,63.68416667,34.205,-118.2357289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/25,63.11,34.175,-118.1857289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/25,65.03166667,33.955,-118.2257289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/25,63.66,34.005,-118.4757289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/25,64.28916667,34.265,-118.3157289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/25,65.70833333,34.125,-118.2557289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/26,65.66541667,34.105,-118.2057289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/26,66.81791667,34.135,-117.9557289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/26,66.19208333,34.115,-118.1057289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/26,65.77875,34.155,-118.0457289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/26,64.28833333,34.205,-118.2357289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/26,63.70458333,34.175,-118.1857289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/26,66.39458333,33.955,-118.2257289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/26,64.22875,34.005,-118.4757289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/26,65.0175,34.265,-118.3157289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/26,66.54791667,34.125,-118.2557289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/27,67.22125,34.105,-118.2057289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/27,68.00041667,34.135,-117.9557289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/27,67.83958333,34.115,-118.1057289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/27,67.17375,34.155,-118.0457289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/27,66.62291667,34.205,-118.2357289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/27,65.81708333,34.175,-118.1857289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/27,67.81125,33.955,-118.2257289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/27,65.56416667,34.005,-118.4757289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/27,66.9375,34.265,-118.3157289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/27,68.21583333,34.125,-118.2557289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/28,69.07125,34.105,-118.2057289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/28,69.74916667,34.135,-117.9557289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/28,69.67583333,34.115,-118.1057289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/28,69.11125,34.155,-118.0457289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/28,68.81166667,34.205,-118.2357289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/28,67.93041667,34.175,-118.1857289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/28,69.09708333,33.955,-118.2257289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/28,67.30083333,34.005,-118.4757289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/28,69.02125,34.265,-118.3157289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/28,70.10166667,34.125,-118.2557289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/29,71.67083333,34.105,-118.2057289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/29,72.42125,34.135,-117.9557289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/29,72.20833333,34.115,-118.1057289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/29,72.17916667,34.155,-118.0457289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/29,72.80208333,34.205,-118.2357289,67.25420065,3.757596482,5.382252267,-0.105922702
2019/6/29,71.5875,34.175,-118.1857289,67.25420065,3.757596482,5.382252267,-0.105922702
