date,temperture,lat,lon,predicted_temperature,MAE,RMSE,R²
2019-06-05,64.36416666666666,34.004999999999164,-118.47572893322354,66.11396114142889,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-05,67.56291666666667,34.26499999999916,-118.31572893322354,66.1139924719395,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-05,68.1425,34.12499999999916,-118.25572893322354,66.1139887317883,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-06,67.59958333333334,34.104999999999166,-118.20572893322354,66.67884762951564,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-06,68.69500000000001,34.13499999999917,-117.95572893322354,66.67884721456747,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-06,68.33125,34.11499999999916,-118.10572893322356,66.6788498818008,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-06,67.8975,34.15499999999916,-118.04572893322354,66.6788491929217,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-06,67.51583333333333,34.20499999999917,-118.23572893322354,66.67884707233783,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-06,66.63666666666667,34.174999999999166,-118.18572893322354,66.67884893221232,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-06,66.57291666666667,33.95499999999917,-118.22572893322354,66.67883293892906,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-06,64.67166666666667,34.004999999999164,-118.47572893322354,66.67881723463485,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-06,68.07916666666667,34.26499999999916,-118.31572893322354,66.67884343696772,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-06,68.61333333333333,34.12499999999916,-118.25572893322354,66.67884520206191,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-07,65.77208333333333,34.104999999999166,-118.20572893322354,65.09849837289403,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-07,66.71458333333334,34.13499999999917,-117.95572893322354,65.0984939708888,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-07,66.48166666666667,34.11499999999916,-118.10572893322356,65.098498067007,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-07,65.75625000000001,34.15499999999916,-118.04572893322354,65.09849362706386,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-07,64.94791666666667,34.20499999999917,-118.23572893322354,65.09848834117821,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-07,64.33708333333333,34.174999999999166,-118.18572893322354,65.09849217911926,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-07,65.56791666666668,33.95499999999917,-118.22572893322354,65.09850116890166,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-07,64.20583333333333,34.004999999999164,-118.47572893322354,65.09848351759256,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-07,65.63666666666667,34.26499999999916,-118.31572893322354,65.09848314170502,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-07,66.63458333333334,34.12499999999916,-118.25572893322354,65.09849499000993,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-08,67.70916666666666,34.104999999999166,-118.20572893322354,67.05473120428994,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-08,68.42958333333333,34.13499999999917,-117.95572893322354,67.05472432668752,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-08,68.33666666666666,34.11499999999916,-118.10572893322356,67.0547297061194,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-08,67.72166666666666,34.15499999999916,-118.04572893322354,67.05472545408054,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-08,67.07166666666667,34.20499999999917,-118.23572893322354,67.05472437157493,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-08,66.36083333333333,34.174999999999166,-118.18572893322354,67.05472664041261,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-08,67.26791666666666,33.95499999999917,-118.22572893322354,67.05472856774165,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-08,65.89708333333333,34.004999999999164,-118.47572893322354,67.05471660047644,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-08,67.37208333333334,34.26499999999916,-118.31572893322354,67.0547211699219,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-08,68.71416666666667,34.12499999999916,-118.25572893322354,67.05472940727611,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-09,73.58541666666666,34.104999999999166,-118.20572893322354,72.67373877786505,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-09,73.94791666666667,34.13499999999917,-117.95572893322354,72.67371437933716,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-09,73.92833333333333,34.11499999999916,-118.10572893322356,72.67372793290443,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-09,73.4075,34.15499999999916,-118.04572893322354,72.67372682772232,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-09,75.71541666666667,34.20499999999917,-118.23572893322354,72.67376221736924,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-09,74.08333333333333,34.174999999999166,-118.18572893322354,72.67375041817286,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-09,71.30791666666666,33.95499999999917,-118.22572893322354,72.67369466456368,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-09,69.32083333333334,34.004999999999164,-118.47572893322354,72.6737243013231,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-09,76.10166666666667,34.26499999999916,-118.31572893322354,72.67377728674468,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-09,75.40916666666668,34.12499999999916,-118.25572893322354,72.67374953946958,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-10,80.01125,34.104999999999166,-118.20572893322354,78.88592853927193,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-10,80.63583333333334,34.13499999999917,-117.95572893322354,78.88590488568136,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-10,80.45916666666666,34.11499999999916,-118.10572893322356,78.88591916971603,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-10,80.35041666666667,34.15499999999916,-118.04572893322354,78.88591944428289,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-10,83.51125,34.20499999999917,-118.23572893322354,78.88595702259421,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-10,81.67958333333333,34.174999999999166,-118.18572893322354,78.88594442447912,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-10,76.95708333333333,33.95499999999917,-118.22572893322354,78.88587240031238,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-10,75.28541666666666,34.004999999999164,-118.47572893322354,78.88590390170054,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-10,83.22666666666667,34.26499999999916,-118.31572893322354,78.88597231458158,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-10,81.94583333333334,34.12499999999916,-118.25572893322354,78.88593969780902,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-11,81.03166666666667,34.104999999999166,-118.20572893322354,79.70626994327577,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-11,81.27125,34.13499999999917,-117.95572893322354,79.70624027293081,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-11,81.39708333333333,34.11499999999916,-118.10572893322356,79.70625798225029,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-11,81.59458333333333,34.15499999999916,-118.04572893322354,79.70626058524662,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-11,85.54166666666667,34.20499999999917,-118.23572893322354,79.70631261427988,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-11,83.41625,34.174999999999166,-118.18572893322354,79.70629445566807,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-11,77.14833333333333,33.95499999999917,-118.22572893322354,79.70619240123146,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-11,74.88458333333334,34.004999999999164,-118.47572893322354,79.70624009166379,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-11,85.67125,34.26499999999916,-118.31572893322354,79.70633477532348,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-11,83.18375,34.12499999999916,-118.25572893322354,79.70628592233966,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-12,75.42958333333333,34.104999999999166,-118.20572893322354,74.29299882866572,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-12,75.75291666666666,34.13499999999917,-117.95572893322354,74.29297732336276,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-12,75.75125,34.11499999999916,-118.10572893322356,74.29298994206162,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-12,75.44708333333334,34.15499999999916,-118.04572893322354,74.29299053262115,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-12,77.73791666666666,34.20499999999917,-118.23572893322354,74.29302547621496,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-12,75.83583333333333,34.174999999999166,-118.18572893322354,74.2930135691656,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-12,72.68958333333333,33.95499999999917,-118.22572893322354,74.29294780651308,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-12,70.85083333333334,34.004999999999164,-118.47572893322354,74.29297412599962,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-12,78.6425,34.26499999999916,-118.31572893322354,74.29303992544256,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-12,77.095,34.12499999999916,-118.25572893322354,74.29300898220951,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-13,67.72125,34.104999999999166,-118.20572893322354,66.92978253859783,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-13,68.70458333333333,34.13499999999917,-117.95572893322354,66.92978151957409,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-13,68.52166666666666,34.11499999999916,-118.10572893322356,66.9297846182633,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-13,68.27916666666667,34.15499999999916,-118.04572893322354,66.92978392790002,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-13,67.87458333333333,34.20499999999917,-118.23572893322354,66.92978301683647,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-13,66.91083333333333,34.174999999999166,-118.18572893322354,66.9297845030041,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-13,66.73166666666667,33.95499999999917,-118.22572893322354,66.9297681501647,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-13,65.00166666666667,34.004999999999164,-118.47572893322354,66.92975349153491,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-13,68.47458333333334,34.26499999999916,-118.31572893322354,66.92978005109272,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-13,68.77666666666667,34.12499999999916,-118.25572893322354,66.92978043530557,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-14,65.10666666666667,34.104999999999166,-118.20572893322354,64.7144369956408,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-14,65.955,34.13499999999917,-117.95572893322354,64.71443764317816,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-14,65.67541666666666,34.11499999999916,-118.10572893322356,64.7144384372259,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-14,65.06125,34.15499999999916,-118.04572893322354,64.71443400138624,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-14,63.49875,34.20499999999917,-118.23572893322354,64.71442093746714,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-14,63.01958333333334,34.174999999999166,-118.18572893322354,64.71442733368909,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-14,65.43625,33.95499999999917,-118.22572893322354,64.71444981306732,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-14,64.27458333333333,34.004999999999164,-118.47572893322354,64.71442504810587,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-14,64.21249999999999,34.26499999999916,-118.31572893322354,64.71441276100359,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-14,65.82125,34.12499999999916,-118.25572893322354,64.71443146130146,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-15,65.79695652173913,34.104999999999166,-118.20572893322354,65.57992718811205,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-15,66.63565217391304,34.13499999999917,-117.95572893322354,65.57992573193042,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-15,66.29652173913043,34.11499999999916,-118.10572893322356,65.57992731762671,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-15,65.64521739130434,34.15499999999916,-118.04572893322354,65.57992217877019,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-15,64.34521739130435,34.20499999999917,-118.23572893322354,65.57991060441081,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-15,63.80347826086957,34.174999999999166,-118.18572893322354,65.57991657391541,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-15,66.32347826086956,33.95499999999917,-118.22572893322354,65.57994267301493,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-15,65.56826086956521,34.004999999999164,-118.47572893322354,65.57992053733709,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-15,64.8195652173913,34.26499999999916,-118.31572893322354,65.57990296681236,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-15,66.58434782608695,34.12499999999916,-118.25572893322354,65.57992226009875,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-16,65.67416666666666,34.104999999999166,-118.20572893322354,65.35310230195672,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-16,66.58125,34.13499999999917,-117.95572893322354,65.35311083590184,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-16,66.24249999999999,34.11499999999916,-118.10572893322356,65.35310828870186,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-16,65.67958333333333,34.15499999999916,-118.04572893322354,65.35310503647152,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-16,64.22583333333334,34.20499999999917,-118.23572893322354,65.35308309963227,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-16,63.715833333333336,34.174999999999166,-118.18572893322354,65.35309250389115,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-16,66.16916666666667,33.95499999999917,-118.22572893322354,65.353118034644,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-16,64.46458333333334,34.004999999999164,-118.47572893322354,65.35308042087964,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-16,64.30416666666666,34.26499999999916,-118.31572893322354,65.35307019625141,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-16,66.36291666666666,34.12499999999916,-118.25572893322354,65.3530935392479,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-17,64.87375,34.104999999999166,-118.20572893322354,64.72518489112791,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-17,65.6975,34.13499999999917,-117.95572893322354,64.72518117175215,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-17,65.33,34.11499999999916,-118.10572893322356,64.72518375316699,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-17,64.6375,34.15499999999916,-118.04572893322354,64.72517762140178,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-17,63.22375,34.20499999999917,-118.23572893322354,64.72516697633908,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-17,62.67791666666667,34.174999999999166,-118.18572893322354,64.7251727701374,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-17,65.61166666666666,33.95499999999917,-118.22572893322354,64.7252038484428,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-17,64.74708333333334,34.004999999999164,-118.47572893322354,64.72518231641662,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-17,63.94625,34.26499999999916,-118.31572893322354,64.72515975863493,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-17,65.6225,34.12499999999916,-118.25572893322354,64.72518017091535,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-18,65.69208333333334,34.104999999999166,-118.20572893322354,65.22455424656941,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-18,66.31875000000001,34.13499999999917,-117.95572893322354,65.22454955659309,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-18,66.11291666666666,34.11499999999916,-118.10572893322356,65.22455279308892,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-18,65.46958333333333,34.15499999999916,-118.04572893322354,65.22454896329134,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-18,64.61291666666666,34.20499999999917,-118.23572893322354,65.2245449721358,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-18,63.92208333333334,34.174999999999166,-118.18572893322354,65.22454805084884,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-18,65.64416666666666,33.95499999999917,-118.22572893322354,65.22455878631844,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-18,64.81083333333333,34.004999999999164,-118.47572893322354,65.22454448441415,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-18,65.40708333333333,34.26499999999916,-118.31572893322354,65.22454078217625,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-18,66.55499999999999,34.12499999999916,-118.25572893322354,65.22455163447297,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-19,68.16875,34.104999999999166,-118.20572893322354,67.88001878639807,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-19,69.15875,34.13499999999917,-117.95572893322354,67.88002251291213,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-19,68.86708333333333,34.11499999999916,-118.10572893322356,67.88002254998672,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-19,68.355,34.15499999999916,-118.04572893322354,67.88001969433788,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-19,67.16875,34.20499999999917,-118.23572893322354,67.88000594523261,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-19,66.55875,34.174999999999166,-118.18572893322354,67.88001235855086,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-19,68.17541666666666,33.95499999999917,-118.22572893322354,67.88002511086421,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-19,66.46374999999999,34.004999999999164,-118.47572893322354,67.87999784354872,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-19,67.32333333333334,34.26499999999916,-118.31572893322354,67.87999715844683,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-19,68.99875,34.12499999999916,-118.25572893322354,67.88001277226294,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-20,65.44500000000001,34.104999999999166,-118.20572893322354,65.22294342500723,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-20,66.54,34.13499999999917,-117.95572893322354,65.22294339173534,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-20,66.03625,34.11499999999916,-118.10572893322356,65.2229446257382,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-20,65.45708333333333,34.15499999999916,-118.04572893322354,65.22293862008607,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-20,63.40916666666666,34.20499999999917,-118.23572893322354,65.2229218605844,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-20,63.064166666666665,34.174999999999166,-118.18572893322354,65.22293012474884,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-20,66.17625,33.95499999999917,-118.22572893322354,65.2229646153499,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-20,64.845,34.004999999999164,-118.47572893322354,65.2229357223162,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-20,63.70416666666667,34.26499999999916,-118.31572893322354,65.22291101221246,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-20,66.0425,34.12499999999916,-118.25572893322354,65.22293644721046,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-21,63.26708333333334,34.104999999999166,-118.20572893322354,63.63044972027969,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-21,63.85666666666666,34.13499999999917,-117.95572893322354,63.630445945724894,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-21,63.53125,34.11499999999916,-118.10572893322356,63.630447577417456,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-21,62.62291666666667,34.15499999999916,-118.04572893322354,63.63043816334122,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-21,60.42541666666667,34.20499999999917,-118.23572893322354,63.63042033382293,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-21,60.14541666666667,34.174999999999166,-118.18572893322354,63.6304291445035,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-21,65.11541666666666,33.95499999999917,-118.22572893322354,63.63048967065484,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-21,64.19375000000001,34.004999999999164,-118.47572893322354,63.63046264952242,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-21,60.93083333333333,34.26499999999916,-118.31572893322354,63.630409925140256,1.1345237593124398,1.4932873253206227,0.9148698433871243
2019-06-21,63.840833333333336,34.12499999999916,-118.25572893322354,63.63044296260493,1.1345237593124398,1.4932873253206227,0.9148698433871243
